approval_amount,contacted,email_contacted_ts,sms_contacted_ts,rent_or_own,months_at_current_residence,years_at_current_residence,direct_deposit,black_listed,language_preference,military_applicant,scheduled_payment_amt,number_of_payments,initial_decision,age
212.0,False,True,False,RENT,0,6,True,False,EN,False,34.39,24,APPROVED,25.0
1007.0,False,True,False,RENT,6,1,True,False,ES,False,133.14,26,APPROVED,30.0
351.0,False,True,True,RENT,0,1,True,False,EN,False,24.28,52,APPROVED,26.0
290.0,False,True,False,RENT,0,3,True,False,EN,False,23.06,52,APPROVED,31.0
378.0,False,True,True,RENT,0,2,True,False,EN,False,35.94,52,APPROVED,57.0
289.0,False,True,True,OWN,7,8,True,False,EN,False,174.67,26,APPROVED,54.0
589.0,False,True,True,RENT,9,8,True,False,EN,False,79.01,24,DENIED,33.0
318.0,False,False,False,RENT,0,1,True,False,EN,False,46.01,26,APPROVED,23.0
356.0,False,True,True,OWN,0,6,True,False,EN,False,53.86,24,APPROVED,39.0
218.0,False,True,False,OWN,8,2,True,False,EN,False,14.98,52,APPROVED,35.0
404.0,False,True,True,RENT,11,6,True,False,EN,False,49.45,26,APPROVED,48.0
542.0,False,False,True,RENT,6,5,True,False,EN,False,158.67,12,APPROVED,43.0
140.0,True,True,True,RENT,0,6,True,False,EN,False,27.5,26,APPROVED,44.0
641.0,False,True,True,RENT,0,1,True,False,EN,False,80.47,26,APPROVED,35.0
1117.0,False,True,True,RENT,0,3,True,False,EN,False,175.84,52,APPROVED,36.0
700.0,False,True,True,OWN,0,4,True,False,EN,False,91.39,26,APPROVED,20.0
503.0,False,True,False,RENT,0,2,True,False,EN,False,50.01,52,APPROVED,20.0
326.0,False,True,True,RENT,5,0,True,False,EN,False,51.38,26,APPROVED,50.0
181.0,False,True,True,OWN,0,6,True,False,EN,False,48.01,52,APPROVED,23.0
817.0,True,True,False,RENT,2,1,True,False,EN,False,226.38,24,APPROVED,33.0
369.0,False,True,True,OWN,0,6,True,False,EN,False,60.81,52,APPROVED,50.0
1396.0,False,True,False,RENT,0,5,True,False,EN,False,186.08,26,APPROVED,37.0
813.0,False,True,True,OWN,0,2,True,False,EN,False,284.62,12,APPROVED,62.0
366.0,False,True,True,RENT,0,6,False,False,EN,False,39.6,52,APPROVED,46.0
310.0,False,True,False,OWN,2,6,True,False,EN,False,88.4,26,APPROVED,21.0
1272.0,False,True,True,OWN,0,9,True,False,EN,False,174.93,26,APPROVED,62.0
391.0,False,True,False,RENT,6,0,False,False,EN,False,80.85,24,APPROVED,25.0
802.0,False,True,True,RENT,0,3,False,False,EN,False,71.08,52,APPROVED,40.0
252.0,False,False,False,OWN,0,2,True,False,EN,False,82.23,12,APPROVED,42.0
1003.0,False,True,True,OWN,0,7,True,False,EN,False,67.76,52,APPROVED,43.0
575.0,False,True,True,RENT,6,4,True,False,EN,False,90.9,26,APPROVED,48.0
11.0,False,False,True,OWN,0,2,True,False,EN,False,20.31,26,APPROVED,31.0
214.0,False,True,False,RENT,3,0,True,False,EN,False,61.05,12,APPROVED,30.0
627.0,False,True,False,RENT,6,0,False,False,EN,False,77.81,26,APPROVED,33.0
289.0,False,True,False,OWN,0,1,True,False,EN,False,35.61,26,APPROVED,25.0
847.0,False,True,True,OWN,2,5,True,False,EN,False,277.2,12,APPROVED,46.0
986.0,False,True,True,RENT,3,0,False,False,ES,False,112.07,52,APPROVED,42.0
849.0,False,True,True,RENT,2,0,True,False,EN,False,111.61,26,APPROVED,20.0
167.0,False,True,False,OWN,4,4,True,False,EN,False,57.24,52,APPROVED,35.0
937.0,False,True,True,OWN,7,3,True,False,EN,False,70.53,52,APPROVED,34.0
321.0,False,False,False,RENT,0,2,True,False,EN,False,93.4,12,APPROVED,76.0
379.0,False,True,True,OWN,5,6,True,False,EN,False,74.71,26,APPROVED,41.0
730.0,False,True,True,OWN,0,6,True,False,EN,False,35.58,24,APPROVED,42.0
634.0,False,True,True,RENT,5,6,True,False,EN,False,201.27,12,APPROVED,71.0
221.0,False,True,False,OWN,0,6,True,False,EN,False,31.69,26,APPROVED,27.0
843.0,False,True,False,OWN,0,6,True,False,EN,False,112.79,26,APPROVED,28.0
196.0,False,True,False,OWN,2,5,True,False,EN,False,145.06,12,APPROVED,70.0
326.0,False,True,False,RENT,4,0,True,False,EN,False,23.5,52,APPROVED,43.0
166.0,False,True,True,OWN,0,6,True,False,EN,False,29.62,26,APPROVED,46.0
261.0,False,True,False,OWN,0,15,True,False,EN,False,78.41,26,APPROVED,47.0
329.0,False,True,False,RENT,3,1,True,False,EN,False,22.93,52,APPROVED,31.0
258.0,False,True,True,RENT,2,0,True,False,EN,False,34.97,26,APPROVED,24.0
320.0,False,True,True,RENT,0,6,True,False,EN,False,37.14,26,APPROVED,29.0
243.0,False,True,False,RENT,2,1,True,False,EN,False,15.68,52,APPROVED,38.0
502.0,True,True,False,RENT,0,6,True,False,EN,False,39.1,52,APPROVED,48.0
485.0,False,True,True,RENT,10,9,True,False,EN,False,46.66,52,APPROVED,30.0
418.0,False,False,True,RENT,10,1,True,False,EN,False,127.97,12,APPROVED,28.0
496.0,False,True,False,RENT,5,0,True,False,EN,False,72.08,26,APPROVED,46.0
383.0,False,True,True,RENT,0,6,True,False,EN,False,150.15,12,APPROVED,56.0
428.0,False,True,False,RENT,0,1,True,False,EN,False,74.12,24,APPROVED,26.0
592.0,False,True,True,RENT,0,1,True,False,EN,False,173.8,26,APPROVED,42.0
1404.0,False,True,True,OWN,0,6,False,False,EN,False,276.29,12,APPROVED,52.0
704.0,False,False,False,RENT,1,0,True,False,EN,False,55.93,52,APPROVED,25.0
116.0,False,True,False,RENT,0,2,True,False,EN,False,107.85,26,APPROVED,49.0
412.0,False,True,True,RENT,8,4,True,False,EN,False,103.39,26,APPROVED,27.0
1237.0,False,True,True,RENT,0,5,True,False,EN,False,118.16,26,APPROVED,36.0
506.0,False,True,False,RENT,0,2,True,False,EN,False,28.44,52,APPROVED_WITH_CONDITIONS,46.0
456.0,False,False,False,RENT,1,0,True,False,ES,False,59.56,26,APPROVED,26.0
50.0,False,True,True,RENT,3,1,True,False,EN,False,191.05,12,APPROVED,60.0
143.0,False,True,True,RENT,0,1,False,False,EN,False,22.34,26,APPROVED,30.0
106.0,False,True,True,RENT,0,1,True,False,EN,False,42.1,26,APPROVED,38.0
843.0,False,True,False,RENT,0,3,True,False,ES,False,120.85,26,APPROVED,44.0
647.0,False,True,True,RENT,0,15,False,False,EN,False,212.05,12,APPROVED,72.0
384.0,False,True,False,RENT,6,0,True,False,EN,False,45.51,26,APPROVED,38.0
806.0,False,True,False,RENT,6,0,True,False,EN,False,118.42,52,APPROVED,29.0
620.0,False,True,True,OWN,0,6,True,False,EN,False,185.88,12,APPROVED,67.0
531.0,False,False,False,RENT,2,2,True,False,EN,False,51.75,52,APPROVED,26.0
702.0,False,True,False,OWN,6,4,True,False,EN,False,229.84,26,APPROVED,32.0
329.0,False,True,True,RENT,0,7,True,False,EN,False,44.92,24,DENIED,43.0
573.0,False,True,True,RENT,0,1,False,False,EN,False,77.77,26,APPROVED,48.0
839.0,False,True,False,RENT,9,0,False,False,EN,False,63.0,52,APPROVED,33.0
1594.0,False,True,True,OWN,0,6,True,False,EN,False,230.91,26,APPROVED,19.0
314.0,False,True,False,RENT,0,1,True,False,EN,False,23.06,52,APPROVED,24.0
651.0,False,True,False,RENT,2,0,True,False,EN,False,150.0,26,APPROVED,37.0
136.0,False,True,False,RENT,0,4,True,False,EN,False,8.94,52,APPROVED,26.0
409.0,False,True,True,OWN,0,6,True,False,EN,False,219.46,52,APPROVED,54.0
564.0,False,True,True,RENT,5,0,True,False,EN,False,49.76,26,APPROVED,20.0
1129.0,False,True,False,RENT,2,3,True,False,EN,False,172.62,26,APPROVED,34.0
1309.0,False,True,False,RENT,6,0,True,False,EN,False,171.97,52,APPROVED,57.0
255.0,False,False,False,OWN,0,6,True,False,EN,False,44.35,26,APPROVED,40.0
479.0,False,True,False,RENT,6,1,True,False,EN,False,78.99,24,APPROVED,34.0
397.0,False,True,True,OWN,0,6,True,False,EN,False,56.15,52,APPROVED,31.0
1458.0,False,True,True,RENT,0,1,True,False,EN,False,217.7,26,APPROVED,36.0
610.0,False,True,False,RENT,0,5,False,False,EN,False,201.67,12,APPROVED,77.0
316.0,False,True,True,RENT,0,6,True,False,EN,False,67.81,24,APPROVED,44.0
39.0,False,True,False,OWN,0,6,True,False,EN,False,85.37,24,APPROVED,34.0
705.0,False,True,True,RENT,0,1,True,False,EN,False,102.72,26,APPROVED,55.0
1462.0,False,True,False,RENT,2,2,True,False,EN,False,111.7,52,APPROVED,28.0
933.0,False,True,False,RENT,0,1,True,False,EN,False,111.07,52,APPROVED,45.0
237.0,False,True,False,RENT,2,1,True,False,EN,False,16.24,52,APPROVED,40.0
361.0,False,True,True,OWN,0,4,False,False,EN,False,19.27,52,APPROVED,41.0
620.0,False,True,True,RENT,1,1,True,False,EN,False,31.6,52,APPROVED,24.0
709.0,False,False,True,OWN,6,5,False,False,EN,False,47.45,52,APPROVED,30.0
1027.0,False,True,False,RENT,0,2,False,False,EN,False,154.26,26,APPROVED,32.0
212.0,False,True,False,RENT,0,1,True,False,EN,False,217.9,12,APPROVED,30.0
1036.0,False,True,True,RENT,0,6,False,False,ES,False,79.62,52,APPROVED,29.0
1368.0,False,True,True,RENT,0,3,True,False,EN,False,260.06,26,APPROVED,40.0
692.0,False,True,True,RENT,5,3,True,False,EN,False,240.43,26,APPROVED,33.0
795.0,False,True,False,RENT,0,5,True,False,EN,False,53.96,52,APPROVED,22.0
649.0,False,True,False,RENT,0,2,True,False,EN,False,44.5,52,APPROVED,39.0
435.0,False,True,True,RENT,0,3,True,False,EN,False,155.29,26,APPROVED,55.0
1106.0,False,True,True,RENT,0,5,False,False,EN,False,64.51,52,APPROVED,47.0
642.0,False,True,True,RENT,7,7,True,False,EN,False,206.21,12,APPROVED,35.0
153.0,False,True,False,RENT,0,1,False,False,EN,False,28.58,52,APPROVED_WITH_CONDITIONS,44.0
254.0,False,True,True,RENT,8,0,True,False,EN,False,47.46,26,APPROVED,28.0
312.0,False,True,False,OWN,0,6,False,False,EN,False,64.78,52,APPROVED,34.0
533.0,False,True,True,RENT,3,6,True,False,EN,False,78.84,26,APPROVED,41.0
293.0,False,True,True,RENT,1,1,True,False,EN,False,49.24,26,APPROVED,21.0
683.0,False,True,True,OWN,0,6,True,False,EN,False,405.35,26,APPROVED,49.0
30.0,False,True,True,RENT,1,4,True,False,EN,False,87.73,12,APPROVED,26.0
685.0,False,True,False,RENT,9,0,True,False,EN,False,224.95,52,APPROVED,27.0
646.0,False,True,True,OWN,0,3,True,False,EN,False,182.64,12,APPROVED,55.0
1159.0,False,True,True,OWN,0,6,True,False,EN,False,82.78,52,APPROVED,61.0
565.0,False,False,False,OWN,2,6,True,False,EN,False,81.67,24,APPROVED,47.0
139.0,False,True,False,RENT,0,1,True,False,EN,False,69.37,26,APPROVED,24.0
782.0,False,True,False,RENT,0,5,True,False,EN,False,59.72,52,APPROVED,30.0
380.0,False,False,False,OWN,0,6,True,False,EN,False,121.55,12,APPROVED,29.0
1026.0,False,True,True,RENT,0,1,False,False,EN,False,67.21,52,APPROVED,24.0
201.0,False,True,False,OWN,0,5,True,False,EN,False,20.0,52,APPROVED_WITH_CONDITIONS,29.0
815.0,False,True,True,RENT,0,2,True,False,EN,False,152.31,26,APPROVED,47.0
273.0,False,True,False,RENT,0,3,True,False,EN,False,58.54,26,APPROVED,46.0
507.0,False,True,True,OWN,0,6,True,False,EN,False,144.84,12,APPROVED,38.0
214.0,False,True,True,RENT,6,0,True,False,EN,False,76.57,26,APPROVED,30.0
547.0,False,True,True,RENT,1,0,True,False,EN,False,87.92,26,APPROVED,30.0
156.0,False,True,True,OWN,0,6,True,False,EN,False,50.4,24,APPROVED,35.0
607.0,False,True,False,RENT,4,3,False,False,ES,False,45.12,52,APPROVED,28.0
483.0,False,True,False,OWN,0,12,True,False,EN,False,95.39,26,APPROVED_WITH_CONDITIONS,34.0
1468.0,False,False,False,RENT,2,6,True,False,EN,False,200.68,26,APPROVED,39.0
655.0,False,True,True,OWN,11,6,True,False,EN,False,211.49,12,APPROVED,34.0
880.0,False,False,False,OWN,0,6,True,False,EN,False,133.96,26,APPROVED,38.0
216.0,False,False,False,RENT,4,1,True,False,EN,False,28.72,26,APPROVED,27.0
538.0,False,False,False,RENT,0,2,False,False,EN,False,80.39,26,APPROVED,65.0
1245.0,False,False,False,OWN,0,6,True,False,EN,False,160.87,26,APPROVED,46.0
296.0,False,True,True,RENT,1,3,True,False,EN,False,101.78,12,APPROVED,30.0
391.0,False,True,False,RENT,0,2,True,False,EN,False,58.09,26,APPROVED,28.0
475.0,False,True,True,RENT,5,3,True,False,EN,False,60.24,24,APPROVED,36.0
202.0,True,False,False,RENT,5,6,True,False,EN,False,43.51,24,APPROVED,54.0
308.0,False,True,True,RENT,0,5,True,False,EN,False,46.54,26,APPROVED,53.0
188.0,False,True,False,OWN,0,5,True,False,EN,False,115.27,12,APPROVED,69.0
1004.0,False,True,True,OWN,0,6,True,False,EN,False,73.01,52,APPROVED,43.0
1063.0,False,False,True,OWN,6,6,True,False,EN,False,135.23,26,APPROVED,44.0
1033.0,False,True,True,OWN,1,5,True,False,EN,False,134.78,24,APPROVED,52.0
1076.0,False,True,True,OWN,0,6,True,False,EN,False,178.64,26,APPROVED,36.0
398.0,False,True,False,RENT,0,1,True,False,EN,False,51.31,26,APPROVED,26.0
1521.0,False,True,False,OWN,0,3,True,False,EN,False,142.16,12,APPROVED,49.0
793.0,False,False,False,RENT,0,1,False,False,EN,False,53.25,52,APPROVED,52.0
371.0,False,True,False,OWN,0,35,True,False,EN,False,58.21,26,APPROVED,62.0
490.0,False,True,True,RENT,0,1,False,False,EN,False,80.39,52,APPROVED,32.0
871.0,False,True,False,RENT,0,2,True,False,EN,False,120.4,26,APPROVED,30.0
288.0,False,True,False,OWN,0,3,True,False,EN,False,31.19,52,DENIED,26.0
1067.0,False,True,False,OWN,11,6,True,False,EN,False,65.4,52,APPROVED,23.0
842.0,False,False,False,RENT,3,1,False,False,EN,False,106.62,26,DENIED,47.0
553.0,False,True,False,RENT,11,0,True,False,EN,False,80.09,26,APPROVED,44.0
503.0,False,True,True,RENT,0,6,True,False,EN,False,71.78,26,APPROVED,39.0
1055.0,False,True,True,RENT,2,2,True,False,ES,False,140.59,26,APPROVED,42.0
1029.0,False,True,False,OWN,0,6,True,False,EN,False,285.7,52,APPROVED,43.0
875.0,False,True,False,RENT,0,3,True,False,EN,False,133.79,26,APPROVED,32.0
386.0,False,True,True,RENT,3,4,True,False,EN,False,55.64,26,APPROVED,47.0
927.0,False,True,True,RENT,6,1,True,False,EN,False,277.65,52,APPROVED,66.0
324.0,False,True,True,RENT,0,1,True,False,EN,False,49.74,26,APPROVED,25.0
1028.0,False,True,True,OWN,0,6,True,False,EN,False,45.49,52,APPROVED,33.0
293.0,False,True,True,OWN,0,4,True,False,EN,False,29.06,52,APPROVED,37.0
624.0,False,True,True,RENT,0,1,True,False,EN,False,81.17,26,APPROVED,43.0
626.0,False,True,True,OWN,0,6,True,False,EN,False,198.46,24,APPROVED,48.0
660.0,False,True,True,OWN,0,6,False,False,EN,False,162.51,26,APPROVED,23.0
197.0,False,True,True,OWN,8,6,False,False,EN,False,37.99,26,APPROVED,46.0
1608.0,False,False,True,RENT,0,3,True,False,EN,False,359.34,52,APPROVED,27.0
841.0,False,True,False,RENT,1,2,True,False,EN,False,118.49,26,APPROVED,41.0
639.0,False,True,True,RENT,0,6,True,False,EN,False,96.88,24,APPROVED,37.0
417.0,False,True,True,RENT,1,2,True,False,EN,False,32.08,52,APPROVED,23.0
314.0,False,True,False,OWN,0,6,True,False,EN,False,17.16,52,APPROVED,23.0
985.0,False,True,False,OWN,11,6,False,False,EN,False,139.95,26,APPROVED,20.0
1187.0,False,True,True,RENT,0,2,True,False,EN,False,93.85,52,APPROVED,29.0
245.0,False,False,False,OWN,0,6,True,False,EN,False,35.18,52,APPROVED,46.0
600.0,False,True,True,RENT,0,6,True,False,EN,False,82.2,26,APPROVED,34.0
128.0,False,True,False,OWN,9,6,True,False,EN,False,36.67,12,APPROVED,53.0
756.0,False,True,True,RENT,0,2,True,False,EN,False,237.69,26,DENIED,49.0
216.0,False,True,True,OWN,0,6,True,False,EN,False,123.52,12,APPROVED,77.0
324.0,False,False,False,RENT,1,6,True,False,EN,False,28.07,26,APPROVED,21.0
476.0,False,True,True,RENT,1,0,True,False,EN,False,75.94,24,APPROVED,46.0
387.0,False,True,True,RENT,0,2,True,False,EN,False,58.69,26,APPROVED,36.0
723.0,False,True,False,RENT,0,1,False,False,EN,False,102.12,24,APPROVED,33.0
128.0,False,True,False,RENT,0,1,True,False,EN,False,36.96,52,APPROVED,34.0
106.0,False,True,False,RENT,5,5,True,False,EN,False,27.52,26,APPROVED,48.0
250.0,False,True,True,RENT,0,3,False,False,EN,False,17.26,52,APPROVED,27.0
645.0,False,True,False,RENT,0,2,True,False,EN,False,203.88,12,APPROVED_WITH_CONDITIONS,36.0
446.0,False,True,True,RENT,8,5,True,False,EN,False,153.66,12,APPROVED,59.0
240.0,False,True,True,RENT,6,4,True,False,EN,False,93.06,26,APPROVED,39.0
625.0,False,True,True,RENT,3,6,True,False,EN,False,80.69,52,APPROVED,29.0
162.0,False,True,False,RENT,1,4,True,False,EN,False,141.54,12,APPROVED,76.0
543.0,False,True,True,OWN,0,6,True,False,EN,False,176.81,12,APPROVED,60.0
1078.0,False,True,False,RENT,0,2,True,False,ES,False,384.67,24,APPROVED,28.0
435.0,False,True,False,OWN,0,6,False,False,EN,False,27.79,52,APPROVED,46.0
571.0,False,True,False,OWN,0,6,True,False,EN,False,88.77,26,APPROVED,56.0
413.0,False,True,False,RENT,0,1,True,False,EN,False,38.1,52,APPROVED,36.0
855.0,False,True,False,RENT,7,0,False,False,EN,False,282.34,12,APPROVED,47.0
212.0,False,True,True,RENT,0,2,True,False,EN,False,70.56,26,APPROVED,53.0
345.0,False,True,True,RENT,6,2,True,False,EN,False,42.03,26,APPROVED,23.0
351.0,False,True,True,OWN,0,1,True,False,EN,False,143.99,12,APPROVED,60.0
434.0,False,True,True,RENT,0,2,True,False,EN,False,40.39,52,APPROVED,28.0
966.0,False,True,True,OWN,11,5,True,False,EN,False,156.96,52,APPROVED,38.0
789.0,False,True,True,RENT,0,2,True,False,EN,False,132.2,26,APPROVED,51.0
875.0,False,True,True,RENT,4,0,True,False,EN,False,336.34,52,APPROVED,56.0
768.0,False,True,False,RENT,2,3,True,False,EN,False,102.14,26,APPROVED,46.0
520.0,False,False,False,RENT,0,10,True,False,EN,False,87.33,26,APPROVED,36.0
322.0,False,True,False,RENT,1,4,True,False,EN,False,62.62,26,APPROVED,27.0
1162.0,False,True,False,RENT,1,2,True,False,EN,False,344.64,12,DENIED,44.0
789.0,False,False,False,RENT,0,5,False,False,EN,False,52.36,52,APPROVED,34.0
184.0,False,True,True,RENT,1,2,True,False,EN,False,13.12,52,APPROVED,30.0
649.0,False,True,True,RENT,3,3,True,False,EN,False,38.74,52,APPROVED,24.0
473.0,False,True,False,RENT,0,1,True,False,EN,False,72.62,24,APPROVED,35.0
611.0,False,True,True,RENT,6,2,False,False,ES,False,43.72,52,APPROVED,30.0
443.0,False,True,False,RENT,4,1,True,False,EN,False,57.46,26,APPROVED,25.0
611.0,False,True,True,RENT,0,4,True,False,EN,False,179.28,24,APPROVED,34.0
1010.0,False,True,True,RENT,4,2,True,False,EN,False,117.62,26,APPROVED,50.0
982.0,False,True,True,RENT,11,0,True,False,EN,False,147.81,24,APPROVED,36.0
794.0,False,True,True,OWN,0,6,True,False,EN,False,114.34,26,APPROVED,59.0
673.0,False,True,False,RENT,0,6,True,False,EN,False,101.17,26,APPROVED,28.0
1264.0,False,True,False,RENT,7,6,True,False,EN,False,83.01,52,APPROVED,25.0
778.0,False,True,True,RENT,3,0,True,False,EN,False,94.03,26,APPROVED,34.0
641.0,False,True,False,RENT,0,1,True,False,ES,False,89.59,24,APPROVED,49.0
632.0,False,False,True,RENT,0,3,True,False,EN,False,56.15,52,APPROVED,29.0
265.0,False,True,True,RENT,0,6,True,False,EN,False,32.86,26,APPROVED,30.0
464.0,False,True,False,RENT,0,5,True,False,EN,False,42.77,52,APPROVED,23.0
281.0,False,True,False,RENT,5,0,True,False,EN,False,31.65,26,APPROVED,24.0
440.0,False,True,False,OWN,11,6,False,False,EN,False,28.71,52,APPROVED,40.0
702.0,False,True,True,RENT,8,5,True,False,EN,False,105.23,24,APPROVED,44.0
1320.0,False,True,True,RENT,0,6,True,False,EN,False,168.69,26,APPROVED,101.0
801.0,False,True,True,OWN,0,6,True,False,EN,False,77.27,24,APPROVED,19.0
216.0,False,True,True,OWN,1,2,True,False,EN,False,21.42,52,APPROVED,31.0
308.0,False,False,True,RENT,0,5,True,False,EN,False,50.4,24,APPROVED,34.0
454.0,False,True,False,OWN,4,4,True,False,EN,False,91.67,24,APPROVED,62.0
678.0,False,False,True,RENT,0,2,True,False,EN,False,87.93,52,APPROVED,53.0
165.0,False,True,False,RENT,6,0,True,False,EN,False,32.04,52,APPROVED,47.0
817.0,False,True,True,OWN,0,6,True,False,EN,False,199.38,26,APPROVED,70.0
1238.0,False,True,True,RENT,2,6,True,False,EN,False,358.63,12,APPROVED,52.0
232.0,False,True,True,OWN,0,6,True,False,EN,False,44.24,26,APPROVED,51.0
669.0,False,True,True,OWN,11,3,True,False,ES,False,102.13,26,APPROVED,28.0
763.0,False,True,True,OWN,0,6,True,False,EN,False,109.67,26,APPROVED,23.0
352.0,False,True,True,OWN,0,6,True,False,EN,False,40.2,26,APPROVED,54.0
353.0,False,True,False,RENT,7,0,True,False,EN,False,55.22,26,APPROVED,25.0
754.0,True,True,False,OWN,0,3,False,False,EN,False,52.19,52,APPROVED,22.0
202.0,False,True,True,RENT,0,6,False,False,EN,False,37.53,24,APPROVED,45.0
378.0,False,True,True,RENT,5,0,True,False,EN,False,44.3,26,APPROVED,28.0
457.0,False,True,True,RENT,0,2,True,False,EN,False,135.91,26,APPROVED,48.0
567.0,False,True,False,OWN,8,6,True,False,EN,False,78.69,26,APPROVED,40.0
304.0,False,True,True,RENT,6,3,False,False,EN,False,37.05,26,APPROVED,36.0
558.0,False,True,True,RENT,9,0,True,False,EN,False,38.63,52,DENIED,37.0
623.0,False,True,False,RENT,0,5,True,False,EN,False,46.65,52,DENIED,34.0
347.0,False,True,False,OWN,0,6,True,False,EN,False,21.92,52,APPROVED,29.0
271.0,False,True,False,OWN,0,1,True,False,EN,False,25.29,52,APPROVED,46.0
432.0,False,True,False,RENT,0,3,True,False,EN,False,87.09,26,APPROVED,54.0
1033.0,False,True,True,RENT,0,6,True,False,EN,False,358.19,12,APPROVED,51.0
403.0,False,True,True,OWN,0,6,False,False,EN,False,25.92,52,APPROVED,48.0
996.0,False,True,False,RENT,0,4,False,False,EN,False,147.63,24,APPROVED,26.0
730.0,False,True,True,RENT,0,2,True,False,EN,False,96.42,26,APPROVED,25.0
370.0,False,True,False,RENT,0,5,True,False,EN,False,36.93,52,APPROVED,35.0
1064.0,False,False,True,RENT,10,4,True,False,EN,False,69.37,52,APPROVED,26.0
855.0,False,True,False,RENT,0,4,True,False,EN,False,219.07,52,APPROVED,64.0
475.0,False,True,True,RENT,2,2,True,False,EN,False,75.48,26,APPROVED,25.0
891.0,False,True,False,RENT,7,0,True,False,EN,False,131.76,26,APPROVED,37.0
947.0,False,True,True,RENT,0,5,True,False,EN,False,250.3,12,APPROVED,39.0
975.0,False,True,True,OWN,0,8,True,False,EN,False,62.2,52,APPROVED,24.0
1546.0,False,True,True,OWN,0,6,True,False,EN,False,96.83,52,APPROVED,23.0
796.0,False,True,True,RENT,0,6,True,False,ES,False,103.3,26,APPROVED,55.0
303.0,False,True,True,OWN,11,6,True,False,EN,False,18.18,52,APPROVED,32.0
609.0,False,True,False,RENT,0,4,True,False,EN,False,88.38,26,APPROVED,25.0
607.0,False,True,True,RENT,0,1,True,False,EN,False,97.58,52,APPROVED,29.0
746.0,False,True,True,RENT,11,6,True,False,EN,False,47.18,52,APPROVED,25.0
278.0,False,True,True,RENT,2,3,True,False,EN,False,57.13,26,APPROVED,43.0
